Davie,44800,56,0.004078620508578486,56,0.09236321076758022,40,3788,40,45.09302326,27,1.4953411400000007,33,0.18247767857142858,69,0.2128157612406125,55,0.22975446428571428,33,0.1854579147566566,32,0.059821428571428574,55,2680,64,74899,47,-0.026438589421964566,47,594,28,0.005076142131979695,25,0.912,11,0.835,14,0.8738158853534127,14,0.8300518134715026,18,0.151,17,1347,37,958,30,0.7591125198098256,30,60579,13,1.0425063243215336,13,1416.538,62,1418.651,63,0.946107804775238,21,0.9396985173225403,19,2261.105693771915,35,13.541762,47,0.1428571492433548,53,0.14979098737239838,58,0.1088990420103073,51,1001,41,0.4522411,40,4157,6047,0.14800000000000002,32,0.119,29,0.24271844660194175,17,10750,35,0.0679333986287953,21,1734,34,0.12300000000000001,24,0.134,47,203.1,81,87,55,46.7,63,20,41,0.773,81,0.773,77,999.2638960819598,24,44.25739795747,48,129270.87918265974,55,5725.407239,56,0.09173563511357971,25,440.128457,26,0.0675
Duplin,49683,52,0.004523171935886271,52,-0.09603173159149214,96,-5278,96,35.83575318,93,-1.4450106100000042,95,0.2598474327234668,4,0.2579283491930642,8,0.15492220679105528,89,0.15354524117101218,74,0.057444196203932936,63,2854,58,254164,3,0.045520736493101545,27,949,5,0.1573170731707317,3,0.759,84,0.654,84,0.6845088471585588,90,0.6738097456442746,84,0.29600000000000004,88,3421,66,883,58,0.6996830427892234,58,52760,29,0.9079488547385086,29,2126.936,44,2186.078,44,0.9312320947647095,22,0.6410256624221802,52,1057.21059308595,88,10.000155,56,0.1815269589424133,78,0.1322726607322693,43,0.2110309600830078,96,2311,68,0.3728427,72,4083,6107,0.165,71,0.13,48,0.45241337262473325,89,22261,58,0.10085094108314704,71,2797,51,0.196,97,0.212,99,76.6,17,45,34,25.5,16,15,35,0.735,75,0.735,68,754.1342175815466,64,37.1071741761,57,102603.29490905396,73,5048.595126,60,0.16635466641674268,9,697.943643,14,0.07
Durham,340727,6,0.031020002902375488,6,0.15701488685447285,7,46239,7,35.43342418,95,1.6935533600000028,30,0.2230642126981425,16,0.22588017168781072,33,0.1403205498830442,96,0.10864279699003015,96,0.043967751308232106,97,14981,9,16166,92,-0.13100037628339514,74,212,74,-0.12033195020746888,64,0.917,9,0.87,8,0.8856048247200466,10,0.8569466388255937,12,0.17,30,10753,95,1767,1,1.4001584786053882,1,59070,15,1.0165378856975684,15,39750.581,3,38590.175,3,0.2978126704692841,95,0.3179769515991211,94,4903.000652162571,3,187.951627,4,0.09699299931526184,16,0.07774017006158829,11,0.0866025984287262,30,9075,96,0.7212017,3,75574,73098,0.122,7,0.096,8,0.25631766812527423,22,86458,95,0.060591514621522846,13,12749,95,0.125,29,0.135,48,188.2,69,605,94,41.1,48,132,93,0.7987,85,0.7522,74,1147.1452600093328,13,386.94127336322805,4,152505.35230116095,34,51441.275374,4,0.004845213681307539,97,204.130376,70,0.075
Edgecombe,47637,53,0.0043369027939096725,53,-0.1147842568848255,99,-6177,99,44.44511149,31,2.590410630000001,10,0.22830992715746165,11,0.23618389266733564,19,0.24147196506916893,29,0.1717396959898911,55,0.05678359258559523,65,2705,63,145050,12,-0.025967485243457766,46,243,69,-0.024096385542168676,33,0.757,87,0.643,87,0.7023255813953488,84,0.6370384378989173,92,0.318,93,3407,65,888,54,0.7036450079239303,54,43507,87,0.7487136243955326,87,1624.071,56,1588.787,56,0.5281690359115601,66,0.5960590839385986,57,2093.2536089238847,43,12.760474,51,0.1835360080003738,82,0.16957736015319824,75,0.1185607686638832,58,1351,47,0.3472576,86,3957,5762,0.16399999999999998,69,0.143,79,0.5592584096264938,98,26817,69,0.18187808896210872,100,4416,69,0.11199999999999999,8,0.114,7,134.1,47,69,45,50.5,72,26,58,0.89,96,0.95,97,701.946719025672,74,33.659047124,62,73889.1283184918,97,3543.057592,74,0.12088843082899631,19,321.813011,43,0.07
Forsyth,396317,4,0.03608095187719419,4,0.08816414841010745,10,32110,10,38.08183967,86,0.69866107,63,0.21384649157114127,26,0.23538537150576458,20,0.17614939555961515,85,0.14367928128783905,85,0.04685138411927826,91,18568,6,32956,81,-0.05301571793913968,54,482,37,-0.13464991023339318,73,0.868,26,0.812,24,0.8298387939593458,24,0.8068943439407149,29,0.21600000000000003,55,18471,97,1225,5,0.9706814580031695,5,57781,18,0.9943554354747113,18,26511.548,5,25843.672,5,0.3279236257076263,92,0.30233529210090637,95,2999.422296056979,17,163.396529,5,0.1237490847706795,37,0.11811956018209457,25,0.1062279790639877,50,10251,97,0.553658,16,53428,70763,0.145,26,0.116,23,0.3082708487478928,45,121242,96,0.08370654769873935,41,19382,96,0.129,41,0.122,18,191.5,75,732,97,48.7,65,186,96,0.6778,64,0.6778,57,784.097682399586,54,308.38326619470996,5,115682.75042779376,60,45497.678695,8,0.008197909859322788,94,295.9279,47,0.07
Franklin,80236,36,0.007304736498354987,36,0.29486000161381426,19,18271,19,42.22904483,58,1.6538078600000006,32,0.20333765392093325,39,0.22967804405712902,27,0.19362879505458896,72,0.14871298313564107,77,0.051734882097811456,80,4151,44,107923,27,-0.0004075319310530069,39,518,35,-0.03717472118959108,39,0.866,27,0.786,37,0.7971140407207343,43,0.7766045467081675,42,0.157,22,2468,51,1027,15,0.8137876386687797,15,46330,66,0.7972947391970263,66,1784.003,53,1754.881,52,0.4460641443729401,81,0.4573863744735718,79,2323.6873394495415,30,25.328192,29,0.1427462100982666,51,0.17647860944271088,81,0.1295189559459686,71,2189,65,0.469913,33,7942,12495,0.126,10,0.103,13,0.27003683145717694,26,20822,53,0.06477696620429314,17,2900,52,0.131,45,0.146,68,103.3,33,72,48,43.1,53,30,60,0.505,23,0.785,79,781.3607717428803,56,60.24916638755001,36,99536.404043679,76,7675.053043,47,0.06843334558374471,39,431.113179,28,0.0675
Gaston,243242,11,0.02214490646758143,11,0.14978681565935884,11,31688,11,40.888966,66,0.8585235200000056,57,0.20987329490795176,30,0.23070705351825066,26,0.17417633467904392,87,0.14801421859194344,78,0.05525361574070267,71,13440,11,36859,77,-0.022178007693328027,44,412,45,-0.210727969348659,84,0.858,34,0.799,30,0.8035984827540447,38,0.7720188690511733,44,0.168,29,8555,93,995,25,0.7884310618066561,25,49674,40,0.8548417628938718,40,8021.211,16,7896.842,16,0.6864407062530518,45,0.6666666865348816,47,1551.1634522520412,68,53.001704,15,0.1460354775190353,58,0.14033232629299164,53,0.07931634038686752,23,4701,89,0.4962291,26,29411,35691,0.14400000000000002,25,0.123,36,0.32363991116092744,54,77960,94,0.08698404833670534,48,12640,94,0.124,27,0.129,36,290.4,97,652,96,67.7,91,152,95,0.599,45,0.61,39,840.0806934815369,46,202.3628378493,12,137718.1464723831,47,33174.235713,11,0.007823122423940449,95,217.273718,66,0.07
Gates,10534,95,0.0009590220633340574,95,-0.0718942731277533,72,-816,72,42.82222222,47,-0.5891252999999992,86,0.17714068729827226,74,0.20149779735682818,70,0.22783368141256882,35,0.17797356828193833,47,0.07414087715967344,25,781,97,71866,50,0.23938949728378028,7,122,88,-0.1347517730496454,74,0.738,93,0.73,59,0.8139478764478765,32,0.7604570935748167,50,0.195,40,381,5,836,87,0.6624405705229794,87,49850,39,0.8578705536147585,39,184.446,97,200.571,97,1.090909123420715,15,1.4137930870056152,2,2103.2763532763533,42,2.953,81,0.09799999743700027,18,0.12554112076759338,33,0.06180811673402786,12,134,3,0.2776753,98,602,1710,0.14300000000000002,23,0.116,23,0.26816015252621545,25,2813,4,0.06003658739397971,12,361,4,0.111,6,0.107,3,34.6,1,4,3,34.6,33,4,7,0.84,91,0.84,90,815.7284250142992,49,8.556991178399999,98,97110.52678741659,79,1018.689426,98,0.20247623580294205,4,193.74429,74,0.0675
Graham,7718,98,0.0007026516313662669,98,-0.09178630265944929,70,-780,70,43.96842105,37,-1.0700404899999967,92,0.2113241772479917,27,0.21628618498470228,48,0.25861622181912414,19,0.22722993645563663,16,0.05066079295154185,85,391,98,2256,98,-0.7948717948717948,99,70,97,-0.43089430894308944,99,0.729,94,0.572,98,0.6332179930795847,98,0.6035956380783967,97,0.22699999999999998,58,348,4,882,60,0.6988906497622821,60,41336,93,0.7113528024918687,93,228.935,94,232.025,94,0.47826087474823,74,0.8444444537162781,30,1265.354147250699,84,1.357725,90,0.1274038404226303,44,0.15432098507881165,61,0.1401816159486771,79,247,9,0.3371169,89,594,1248,0.168,78,0.15,90,0.43705432386879295,87,3371,6,0.14856192060850962,96,625,10,0.198,98,0.183,94,118.5,42,10,6,23.7,10,2,2,0.59,41,0.59,34,1287.5233662517826,7,9.9306677239,94,218224.29936470895,12,1683.164021,93,0.033277034839559544,70,50.65643,99,0.07
Granville,62881,46,0.005724726254462584,46,0.08967871625134302,33,5175,33,43.94159178,39,2.33251233,13,0.18088134730681765,71,0.20597511523931653,66,0.19670488700879438,64,0.1471424115343292,79,0.048329384074680744,88,3039,53,102115,32,-0.18185605666076451,79,483,36,-0.13285457809694792,71,0.871,24,0.796,32,0.8367821436875145,23,0.8018224299065421,30,0.153,18,1840,43,1075,12,0.8518225039619651,12,46906,61,0.8072071451926551,61,3309.337,31,3213.55,31,0.5813007950782776,61,0.769911527633667,34,2272.1544715447153,34,19.0043,36,0.1718342453241348,76,0.182671919465065,86,0.1440184265375137,83,2126,64,0.4447907,41,6566,10737,0.132,15,0.102,11,0.27562876657292085,29,17151,48,0.05669140158787816,8,2185,42,0.121,19,0.131,41,124.1,43,75,50,39.7,44,24,53,0.631,56,0.84,90,731.3759170944154,67,45.509866441199996,46,87068.56155885899,91,5417.841243,58,0.0877736286151758,29,390.957699,34,0.0675
Greene,19939,79,0.0018152592482264828,79,-0.042958625323989634,75,-895,75,42.54489796,51,3.116326530000002,7,0.19654947590149957,50,0.2248248056062206,34,0.19619840513566378,66,0.14351540750695976,86,0.046140729224133606,92,920,90,97668,35,0.1721754158565565,13,210,75,0.014492753623188406,21,0.786,74,0.728,60,0.7225084645959076,75,0.7325516471245115,64,0.35200000000000004,99,1337,36,850,79,0.6735340729001584,79,38963,99,0.67051575487446,99,420.317,86,456.829,85,0.6887417435646057,43,0.6418918967247009,51,1083.771600300526,87,2.885,82,0.1677646040916443,74,0.20499342679977417,91,0.2323991805315018,98,1360,48,0.3045113,96,1782,2054,0.17,80,0.136,64,0.33443675393720534,61,6668,20,0.09444952983273695,63,1135,21,0.205,100,0.20600000000000002,98,137.6,49,29,28,23.7,10,5,10,0.786,84,0.786,81,542.584243842913,99,10.81804465374,92,69031.07428026883,100,1376.341559,95,0.19703126465763435,5,230.319977,61,0.07
Guilford,553023,3,0.05034756583740179,3,0.07894295302013422,8,40463,8,38.24099285,85,1.4893382599999967,35,0.2014238105829233,42,0.22379038551584204,38,0.1736998280360853,88,0.13748829405337912,87,0.04776474034533826,90,26415,5,94798,37,0.24159157585917854,6,775,15,-0.09250585480093677,54,0.873,21,0.763,47,0.8458827675320099,20,0.8138263712883664,25,0.212,49,24655,99,1137,7,0.9009508716323297,7,55008,23,0.9466347725825603,23,34424.943,4,34071.09,4,0.7137055993080139,40,0.6969215869903564,44,3431.5224437587362,11,260.226073,3,0.09512192010879517,15,0.09785155951976776,17,0.09243965148925781,41,12782,98,0.5766377,13,79734,112787,0.13699999999999998,19,0.11,17,0.3231489757508375,53,177878,98,0.08754902871457122,49,29218,98,0.11800000000000001,16,0.11900000000000001,13,191.2,74,1027,98,42.4,51,228,98,0.7305,74,0.7305,67,952.9297570042621,29,524.5420906025101,3,130448.97426478603,54,71805.898782,3,0.010444574039755959,93,611.416411,17,0.0675
Halifax,46342,54,0.004219005169833576,54,-0.10740013097576949,98,-5576,98,45.29953917,25,1.4946236500000012,34,0.20827758836476631,31,0.21936515274086058,44,0.2427171895904363,28,0.18452174582996264,35,0.06184454706313927,52,2866,57,183565,5,-0.1220052326220985,71,220,73,-0.34523809523809523,97,0.667,97,0.581,97,0.6557922439048612,95,0.6493314935528383,90,0.28,80,2826,56,843,84,0.6679873217115689,84,44768,76,0.7704142215491576,76,1403.492,64,1429.21,62,0.5284973978996277,65,0.5902438759803772,62,898.2532744200726,89,5.692231,71,0.2498500943183899,98,0.2543298304080963,98,0.1240517646074295,64,1390,49,0.3389558,87,3798,4692,0.17600000000000002,90,0.16,94,0.46974198926914773,95,21975,55,0.12528677528483104,90,3222,57,0.128,39,0.14,59,102,30,51,37,40,46,20,41,0.7,67,0.76,75,701.458647998119,75,32.814937012,64,92297.19052606827,85,4317.75487,66,0.1270604214273444,17,402.3789,31,0.07
Harnett,145438,23,0.013240768069791024,23,0.1679046647768793,16,20909,16,35.57238883,94,1.2375435800000005,41,0.25306316093455633,5,0.27167165881039756,4,0.1428237462011304,95,0.11747464446032652,91,0.08499154278799213,16,12361,14,109179,25,0.027451017296870002,30,563,30,-0.12441679626749612,67,0.814,49,0.789,34,0.8162732400250678,31,0.8249295402501321,20,0.166,28,5732,84,858,72,0.6798732171156894,72,44192,82,0.7605018155535287,82,2716.268,36,2722.946,36,0.4563590884208679,80,0.37671956419944763,88,1401.3957741565755,75,28.121809,26,0.1273319721221924,43,0.14406178891658783,54,0.09249302744865417,42,3647,82,0.4633781,36,18271,24501,0.149,34,0.122,34,0.3002946975639748,41,42492,78,0.07567561140900499,26,6365,78,0.126,31,0.125,26,187.5,68,255,82,44.9,57,61,79,0.591,42,0.591,35,647.8211411972353,85,91.66733930055,25,109614.40629394846,66,15510.548105,28,0.06995392163618655,38,977.2181,6,0.07
Haywood,64109,45,0.005836524155903084,45,0.08126022499198866,34,4818,34,48.58094556,11,1.6842350300000035,31,0.16994493752827217,80,0.18547502993708995,86,0.2722862624592491,14,0.23732100993405408,12,0.07772699620958055,22,4983,36,49288,70,-0.05658065998009341,56,567,29,0.04805914972273567,15,0.799,60,0.715,67,0.7586949133340886,62,0.7487337260345928,55,0.185,34,1976,47,900,50,0.7131537242472267,50,50894,35,0.8758367894818359,35,1957.137,46,1919.581,45,0.5300353169441223,64,0.4839743673801422,72,2456.193338978267,26,17.404586,38,0.1278471648693085,46,0.13468392193317413,45,0.09632464498281479,45,1334,43,0.5020579,24,6953,10766,0.153,39,0.129,47,0.29394220052430814,38,18725,50,0.07854749248902242,30,2719,47,0.134,50,0.128,33,107.5,35,67,43,56.2,80,35,64,0.55,30,0.55,26,880.6582718553287,41,56.10057389200001,41,160119.68579187794,30,10200.104344,37,0.04278130252988004,60,376.758747,36,0.07
Henderson,121587,24,0.011069357852154741,24,0.10737998305964644,26,11790,26,49.12344398,9,2.7307180399999993,9,0.1696233972381916,81,0.1986575225188302,72,0.29119067005518684,9,0.2471196845086842,10,0.0667012098332881,34,8110,26,32743,82,-0.20331394924450716,85,520,34,0.14285714285714285,4,0.876,20,0.823,19,0.8458601042550612,21,0.8090246033197213,27,0.162,24,3396,64,1009,20,0.7995245641838352,20,55243,21,0.9506788965564714,21,4385.797,26,4230.099,25,0.2766884565353394,97,0.4895397424697876,71,2475.5641907039308,25,33.128,23,0.1104509606957436,26,0.09972022473812103,19,0.09313764423131943,44,2348,71,0.4753273,31,11983,17717,0.146,28,0.112,19,0.2184796352988154,11,26263,68,0.06272335379240718,14,3914,67,0.13699999999999998,57,0.15,75,125.2,44,147,67,36.6,38,43,73,0.431,13,0.431,12,878.8626215085519,42,105.6463180063,21,203912.44118527885,15,24511.90673,17,0.02009830954471562,85,432.3087,27,0.0675
Hertford,19564,81,0.0017811190095944084,81,-0.17531509505543144,92,-4159,92,40.21631206,71,-1.0788686599999977,93,0.19607442240850542,52,0.20204021413817813,69,0.21846248210999797,45,0.17392403996121908,51,0.06184829278266203,51,1210,84,67209,52,-0.16925415935329163,77,97,91,-0.23015873015873015,87,0.761,83,0.646,86,0.6996288758529869,85,0.6825325042396835,83,0.35100000000000003,98,1268,34,914,39,0.7242472266244057,39,41529,92,0.7146741468619319,92,824.643,73,834.081,72,0.8943662047386169,24,1.0945945978164673,6,1866.5772607550482,53,4.252063,75,0.2499172389507294,99,0.26635801792144775,100,0.1006778329610825,48,505,23,0.3508772,83,1760,2685,0.156,46,0.132,55,0.43689812468322353,86,8620,30,0.13128023818384815,92,1411,30,0.11900000000000001,18,0.124,24,42.2,4,10,6,29.6,24,7,18,0.84,91,0.84,90,775.3221453421186,57,15.2971059276,81,92300.25539787127,84,1821.084039,90,0.129553065520364,15,168.38422,81,0.07
Hoke,56269,49,0.005122765566901849,49,0.12625848161566022,31,6308,31,32.94163763,97,0.4433268200000029,74,0.2983347846949475,2,0.309961770180741,1,0.11597860278305995,99,0.08568683573187086,99,0.11645844070447316,4,6553,29,36788,78,-0.3142580200197588,94,185,78,-0.021164021164021163,31,0.865,28,0.803,29,0.8111574049023321,33,0.8017304342940614,31,0.20199999999999999,42,2860,57,845,81,0.6695721077654516,81,41181,94,0.708685401572906,94,1162.881,68,1109.627,68,0.8414985537528992,28,0.6499032974243164,49,,,,,0.1623422205448151,64,0.170077383518219,77,0.0979890301823616,46,1608,53,0.4375381,43,7180,9898,0.157,50,0.133,58,0.3691286067452226,74,20456,52,0.09807871087697552,67,3165,56,0.139,63,0.154,79,112.2,37,62,42,41.6,50,23,49,0.73,72,0.73,64,636.2045846996408,87,35.256549470299994,60,87151.31297255355,90,4829.664311,62,0.04454916709029433,57,179.89986,78,0.0675
Hyde,4490,99,0.0004087724572213706,99,-0.17143384388263516,76,-929,76,46.39130435,18,3.644113339999997,4,0.16614699331848554,87,0.17420188226610075,95,0.2469933184855234,25,0.17106477209817308,57,0.04899777282850779,87,220,100,112445,23,-0.09953232858721592,64,123,87,-0.10869565217391304,60,0.705,95,0.564,99,0.6253746253746253,100,0.5870570107858244,100,0.28300000000000003,83,198,1,781,95,0.6188589540412044,95,48593,48,0.8362387926138808,48,177.923,98,182.047,98,0.6875,44,0.9545454382896423,17,3821.4285714285716,5,1.712,87,0.1866028755903244,91,0.14705882966518402,56,0.240601509809494,99,288,12,0.3475355,85,416,354,0.21600000000000003,100,0.149,87,0.31566212054553455,51,1435,2,0.09017959495605656,54,236,2,0.195,96,0.175,92,40.5,2,2,1,20.3,4,1,1,0.92,97,1.045,100,2248.7191077980638,1,10.222677064049998,93,215188.43136823582,13,978.246609,99,0.1917079189381325,6,197.199542,73,0.0675
Iredell,207682,14,0.01890750143889726,14,0.23576103772462215,9,39622,9,42.25980912,55,1.880833850000002,22,0.1943114954594043,56,0.2337796025229085,23,0.17819551044385165,81,0.1443710579554921,84,0.045988578692423995,93,9551,21,119481,20,-0.10397762212589803,66,894,7,-0.15260663507109004,77,0.919,8,0.829,16,0.8655803917229169,16,0.845334418177161,15,0.121,10,5122,76,1198,6,0.9492868462757528,6,64437,7,1.1088987936464232,7,10581.864,9,10429.295,9,0.5132192969322205,70,0.3841676414012909,85,2314.432868436275,32,72.020522,13,0.1215594112873077,35,0.12635625898838043,34,0.08791493624448776,32,4068,83,0.5445626,18,25198,36127,0.128,13,0.102,11,0.23990926350568337,16,48650,82,0.0599811569012849,11,7385,82,0.11699999999999999,12,0.126,29,145.8,51,265,83,26.4,18,48,75,0.5,21,0.5,21,1007.1851453756442,22,204.24203970500002,10,201437.02907512884,17,40848.407941,9,0.030732130490622542,74,1098.65016,3,0.0675
Jackson,43308,59,0.003942787879141006,59,0.06113248229730723,43,2495,43,38.86382979,81,2.1960520099999954,15,0.15833102429112403,91,0.17563031387058045,92,0.21820448877805487,46,0.17910959743219074,46,0.06529971367876605,38,2828,60,22208,88,0.4119142984296522,2,236,72,0.09767441860465116,7,0.759,84,0.714,68,0.7655747871680667,57,0.7646813330948549,48,0.18600000000000003,36,1263,32,896,53,0.7099841521394612,53,44870,75,0.772169543444217,75,1629.092,55,1629.302,55,0.3768844306468964,86,0.2366071492433548,99,2549.4350297780184,24,9.417613,61,0.05326598510146141,4,0.08917778730392456,13,0.1486201882362366,86,1341,44,0.4306771,48,3886,8264,0.17,80,0.141,75,0.26150003469090405,24,11307,37,0.08855091484598163,50,2294,44,0.18,94,0.20199999999999999,97,102.4,31,45,34,52.3,74,23,49,0.38,7,0.38,7,1078.7169046878976,17,46.6426402418,45,283872.8696547099,5,12274.379011,33,0.028320296755608168,78,325.33568,42,0.07
Johnston,249714,9,0.02273412146605286,9,0.375501255893888,3,68170,3,39.54735108,77,1.6936466800000005,29,0.22011581248948797,20,0.26378729123518263,5,0.14681996203656983,94,0.12000396598069889,90,0.052291821844189755,79,13058,13,174111,6,-0.05003246381239736,53,964,4,-0.09313264346190028,55,0.834,43,0.778,40,0.8490810838046532,19,0.8350394385802111,17,0.136,13,7690,90,1007,22,0.7979397781299524,22,49672,41,0.8548073448174982,41,7726.394,17,7501.701,17,0.3227458894252777,93,0.2964783012866974,97,2210.7161699682747,38,88.497179,11,0.1385153084993362,49,0.12941892445087433,39,0.09205443412065506,40,5290,92,0.5183935,21,29790,40244,0.127,12,0.105,15,0.27606355587302117,30,66475,92,0.05808968161360227,9,8712,87,0.129,41,0.126,29,114.6,40,240,79,33,28,69,83,0.67,63,0.69,61,787.3061991366136,53,189.5801835273,14,114102.34770095849,61,27475.388917,14,0.04269119113861985,61,936.68271,8,0.0675
Jones,9098,97,0.0008282877095323006,97,-0.08240040342914776,73,-817,73,42.38709677,53,-1.5083577799999972,96,0.19322928116069465,59,0.20403429147755925,67,0.2434601011211255,27,0.19394856278366113,27,0.09353704110793581,10,851,93,66287,53,0.009718350622248625,35,126,86,-0.288135593220339,94,0.74,92,0.589,94,0.7239842726081258,74,0.6736711990111248,85,0.27399999999999997,77,453,7,888,54,0.7036450079239303,54,48585,49,0.836101120308386,49,219.935,95,224.438,95,1.240000009536743,8,1.1639344692230225,5,1730.4162436548224,61,1.70446,88,0.2002398073673248,93,0.16722038388252258,73,0.1260548532009125,66,239,8,0.3691983,74,700,1051,0.16,57,0.149,87,0.37269129287598945,76,3390,7,0.09531311539976368,66,484,5,0.168,88,0.17,89,276,94,26,25,63.7,89,6,14,0.74,77,0.74,71,943.2711792436235,32,8.5799946464,97,127469.07827616535,56,1159.458736,96,0.20920335884756322,2,229.57652,62,0.07
Lee,67613,41,0.006155530545681187,41,0.13660127422798257,29,8126,29,39.25812065,80,1.3440475800000016,39,0.22501589930930443,14,0.2503404105098593,10,0.18592578350317246,78,0.15289054751458303,75,0.06597843609956665,36,4461,40,31204,83,-0.11276656241114587,69,264,63,0.056,11,0.749,89,0.739,56,0.799043659043659,40,0.7877500685119211,38,0.23800000000000002,66,3574,68,1003,23,0.794770206022187,23,49622,42,0.8539468929081554,42,2815.923,34,2784.443,34,0.7116279006004333,41,0.6926605701446533,45,1952.2955493067002,50,20.134024,35,0.1190781071782112,34,0.09763402491807938,16,0.1397928595542908,75,2281,67,0.4307777,47,7029,10102,0.163,66,0.131,50,0.3160501238088092,52,21060,54,0.08286342096206285,38,3130,54,0.16,83,0.156,83,236.3,86,146,66,61.5,87,38,69,0.65,58,0.65,48,926.2016754483379,35,61.7174486435,34,142492.56545359045,41,9494.992099,40,0.0529314684588414,49,377.5405,35,0.07
Lenoir,53509,50,0.0048714934105697815,50,-0.07273073857137906,94,-4197,94,41.88037866,60,-0.17456640000000334,81,0.21542170475994693,24,0.22883235712057673,28,0.22340167074697714,41,0.1793227740616227,45,0.07873441850903587,21,4213,43,136277,15,0.19848207689872305,11,352,52,-0.08808290155440414,52,0.781,76,0.753,49,0.7221266269578646,76,0.7265854501468809,68,0.317,92,3829,72,929,34,0.7361331220285261,34,51039,33,0.8783321000189299,33,2866.713,33,2793.629,33,0.3994778096675873,84,0.37674418091773987,87,1197.8221415607986,86,9.9,58,0.2002381831407547,92,0.16934306919574738,74,0.1523245126008987,89,1825,58,0.3500543,84,4194,5994,0.18100000000000002,94,0.161,96,0.4574986062070247,90,24618,66,0.11957505278327021,88,3568,61,0.14,65,0.135,48,153.7,54,86,54,39.3,43,22,47,0.845,93,0.845,93,730.723541384501,69,39.3202337619,55,86476.15874372794,92,4653.282102,63,0.09167612308925925,26,285.116547,49,0.0675
Lincoln,98348,30,0.008953664503966003,30,0.24129748832512937,18,19118,18,44.8229249,28,2.413615109999995,11,0.18832106397689835,64,0.21692540704278682,47,0.19676048318216943,63,0.15735201312634103,71,0.054266482287387646,75,5337,33,49038,71,-0.09323224852071006,62,552,31,-0.10097719869706841,57,0.892,16,0.826,18,0.8282440561443712,26,0.8191159481972397,23,0.113,7,2107,49,1018,19,0.8066561014263075,19,58227,17,1.002030666506049,17,3167.278,32,3067.916,32,0.7809798121452332,34,0.7270340919494629,39,1920.105685235572,51,26.816196,28,0.1528930366039276,59,0.16123582422733307,68,0.09292939305305481,43,1865,59,0.4874682,27,9783,14161,0.136,18,0.112,19,0.2358305642616799,14,22498,59,0.06590120160213618,19,3702,63,0.122,21,0.125,26,223,84,192,74,38.3,42,33,62,0.499,20,0.499,20,992.9107393859474,25,94.72269162668,24,198980.10809337624,18,18982.503332,22,0.029994604190788192,75,492.66523,22,0.07
Macon,38539,64,0.0035086150843773724,64,0.11445591509788612,39,3958,39,49.64503817,8,0.867112640000002,56,0.17133293546796752,79,0.1876753130331685,83,0.30613145125716806,7,0.2669384922356207,6,0.07374348063001115,26,2842,59,21973,89,0.1111504424778761,19,346,53,0.01764705882352941,19,0.792,69,0.75,51,0.7537673990567123,67,0.7746372715281703,43,0.18600000000000003,36,1242,29,879,62,0.696513470681458,62,48309,53,0.8313514257688138,53,1555.257,59,1557.224,59,0.5925925970077515,60,0.6377550959587097,54,,,,,0.05316533520817757,3,0.07472384721040726,10,0.1157808005809784,56,843,38,0.4193105,53,3053,4991,0.16699999999999998,74,0.144,82,0.28481394921351855,34,10846,36,0.0886141164348274,51,1720,33,0.165,87,0.159,84,66.9,8,24,23,53,76,19,38,0.27,1,0.27,1,917.983878062551,39,34.957744060500005,61,339994.0289120559,3,12947.312615,32,0.023003127054154554,80,283.332598,51,0.0675
Madison,21453,77,0.0019530947716637113,77,0.014998107494322482,56,317,56,46.30408163,19,1.7070120300000013,28,0.16710949517549992,85,0.18598599545798639,85,0.2541835640702932,22,0.20306585919757758,25,0.06250874003635855,47,1341,79,42763,74,-0.24661299131445888,90,535,32,-0.162754303599374,79,0.79,73,0.726,62,0.7653604830117201,58,0.7400928239914316,58,0.212,49,759,18,821,91,0.650554675118859,91,44497,79,0.7657505722005197,79,1616.103,57,1568.812,58,0.5476190447807312,63,0.5161290168762207,68,1447.585882352941,71,3.07612,78,0.1278701573610306,47,0.13714499771595,51,0.0798870250582695,24,396,16,0.5180553,22,2568,3885,0.158,55,0.133,58,0.3119812426729191,48,6653,19,0.09872507355344884,68,1208,24,0.11800000000000001,16,0.126,29,41.4,3,9,5,59.8,85,13,29,0.36,6,0.5,21,686.9852801875733,76,14.6499611,83,137397.05603751465,48,2929.99222,76,0.09948134514027072,23,272.899046,55,0.07
Martin,20952,78,0.0019074834128512599,78,-0.1010426052258978,85,-2355,85,47.07614213,15,1.2892293800000019,40,0.19902634593356242,47,0.21058051229244432,57,0.2707140129820542,16,0.204530827648346,24,0.0700171821305842,32,1467,75,143806,13,0.020045396510143282,32,286,61,-0.13855421686746988,75,0.784,75,0.683,80,0.7388555507929704,73,0.7216890595009597,71,0.293,86,1250,30,726,99,0.5752773375594294,99,42553,89,0.7322962019652721,89,427.736,85,417.363,86,0.8073394298553467,31,0.5906040072441101,61,2104.0027369141294,41,6.15,69,0.1856738924980164,89,0.16681534051895142,72,0.1269100159406662,68,598,28,0.4274194,49,2014,3256,0.17,80,0.139,72,0.4030938076540991,81,8521,29,0.11412946028330644,84,1273,26,0.135,52,0.12300000000000001,22,472.4,99,106,57,49,67,11,26,0.81,88,0.81,84,824.3365202611288,47,17.425649701800005,79,101769.94077297885,74,2151.314778,84,0.18009486054692417,7,269.227658,57,0.07
